id,name,gender,species,state,forder,userId,createdAt,updatedAt;;
4, Abac�, Musa, textilis, 1, 4, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
73, Ajonjol�, Sesamum, indicum, 1, 73, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
74, Ajonjol�, Sesamum, orientale, 1, 74, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
89, Alforf�n, Fagopyrum, esculentum, 1, 89, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
90, Alforf�n, Polygonum, fagopyrum, 1, 90, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
91, ALGARROBO, Ceratonia, siliqua, 1, 91, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
92, Algod�n, Gossypium, hirsutum, 1, 92, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
93, ALHELI, Matthiola, annuus, 1, 93, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
159, An�s, Pimpinella, anisum, 1, 159, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
160, An�s Estrella, Illicium, verum, 1, 160, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
188, Ar�ndano Azul, Vaccinium, corymbosum, 1, 188, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
189, Ar�ndano Azul, Vaccinium, myrtillus, 1, 189, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
190, Ar�ndano Rojo, Vaccinium, macrocarpon, 1, 190, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
213, Ar�gula Silvestre, Diplotaxis, tenuifolia, 1, 213, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
214, R�cula, Eruca, sativa, 1, 214, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
215, Ar�gula, Eruca, vesicaria, 1, 215, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
229, Aserr�n Aglomerado/Briquetas/Desperdicios, Cualquier, especie, 1, 229, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
257, Ave Del Para�so, Strelitzia, parviflora, 1, 257, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
258, Ave Del Para�so, Strelitzia, reginae, 1, 258, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
265, Azahar, Citrus, x�aurantium, 1, 265, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
277, Bamb�, Bambusa, vulgaris, 1, 277, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
278, Bamb� Guadua, Guadua, angustifolia, 1, 278, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
279, Bamb� Gigante, Phyllostachys, edulis, 1, 279, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
280, Bamb� De Buda, Bambusa, tuldoides, 1, 280, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
338, Br�coli, Brassica, cretica (syn: b. oleracea var. italica), 1, 338, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
339, Br�coli Chino, Brassica, oleracea, 1, 339, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
393, Caf�, Coffea, arabica, 1, 393, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
401, Calabac�n, Cucurbita, pepo, 1, 401, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
402, Calabaza, Cucurbita, sp., 1, 402, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
403, CALABAZA, Lagenaria, siceraria, 1, 403, 1, 2020-01-24 16:11:04, 2020-01-24 16:11:04;;
